x	ulp_err
-84260.963922141003	65132
830463.50327878061	-304584
445212.85177010548	-369272
4273.8886784745582	-376
294192.91980570363	-3228
-363094.23002615559	3984
-102007.80626280514	78144
492371.61571996956	-339448
451436.45155643084	-261641
-794493.63772908994	390374
184640.60501382695	-272291
350172.63223990548	-30736
539170.01259455935	-469986
-709635.33701193251	1028897
228553.76574563448	-340452
-173850.60892240479	93392
-559943.16625566559	24575
696268.72515551269	-408930
712362.53096747329	-2027013
935666.05123065202	-639877
340666.45268936257	-58
342235.61186280957	-965650
-345154.22730026435	7756713
736632.96834858239	-32331
-336813.2589654348	3787982
-356974.16595750145	31336
966159.69575624843	-481237
560142.01673927228	-207636
531968.83846563601	-773927
229235.53863564637	-334396
-521920.6614161912	2863
-95184.594896558614	50502
-288002.17593038257	419289
-196594.14308873925	168970
301626.74223029608	-184159
430915.80581026757	-282886
311643.72841508657	-134371
-119048.15865378382	65621
607758.64525585657	-53349
-927228.27649165632	1372912
-440275.85968570894	200470
-881227.2695238312	768193
-291003.97709807626	12771
-968786.45650997537	522366
529421.42508013593	-784722
1487.464647507597	-33
315834.01277023501	-239926
-74363.064939234508	101
-492612.9999900969	43241
-547807.80905437947	260533
-531885.29988606088	448997
-548693.06284014205	24082
-343740.58557103446	972352
746247.92778120283	-571400
949843.58726955007	-83377
-465036.55588740122	182542
-465182.79115961114	203011
35451.563654380399	-3112
-667349.0791271138	343386
484778.09310987242	-368208
-672885.81166124647	371421
869573.10868564446	-383714
-607431.57342299353	13331
670780.03608619573	-504631
-475747.16521288629	1345303
-291030.83210421377	3272530
-993919.77714361809	5454
-227874.03843256659	10001
-507465.1192322495	235596
-73642.304892475469	109175
-662606.45936181722	335347
-48053.804378858425	4319393
-884942.68619110913	9946176
-883976.01877911563	473289
54062.865488604613	-19654
-690219.42122784583	491384
-912932.36977450841	80137
24125.254005024301	-13025
-25436.270658436566	2233
379591.48338940763	-161709
-182122.48380828623	15987
-508815.90190159268	426340
248836.75447819286	-132882
486297.37633344327	-185299
781683.94808315439	-317075
-816249.89764807862	71650
873976.21066109114	-346253
-8711.7608687684587	12426
123094.05631726244	-178159
-563258.24271088606	393554
-291885.70717977249	229609
558333.97470190271	-337127
-74123.977412255845	6505
274817.9798482171	-118641
277364.51786682446	-232446
399256.31605798472	-252677
-257029.88733982647	115235
-80800.225030720714	887
153750.47382223283	-75392
733178.5014529872	-2084045
-181847.77818763233	263013
54511.911558047243	-33213
52624.901777971631	-148848
-318838.04398788186	164128
153112.36917874948	-75655
-647124.12009889877	7272707
864426.05029382277	-405920
-343591.41588662658	15079
-506330.91762139153	430207
-309258.17425780301	453415
-414363.97466342978	183035
866275.63430397131	-670588
980438.55595657381	-440837
320413.0042037876	-186644
190972.55871332798	-8380
-930376.54738448339	1343454
-29479.89146963914	10980
-298746.7888634908	433014
169935.51393151996	-76166
-801136.03159643337	8791
-499681.11861881806	21932
-815725.45675339876	17902
-537050.29895497346	47141
155047.00362524894	-1742668
-228090.30960975742	20021
-272347.61819357722	396733
935786.97023630503	-633226
-313848.14627644356	890707
379403.42352099955	-324890
50414.555971685761	-2213
60156.361721473761	-31033
-420499.23817129974	615618
-755826.62723923381	573178
-946178.51943983277	2671877
-336830.85895484057	29567
737156.76793991029	-336048
-195574.70366292106	96837
528232.95317002339	-327450
-237885.56238483638	155015
-776006.22105690464	34060
-470931.21476860432	686616
-108430.15719910355	9519
545574.17592858966	-443500
-618918.71833942016	893998
584286.55258915189	-294957
495353.58168391651	-719154
-448466.15378053189	252657
-324880.61636886222	149383
355608.31740914891	-165416
-790183.89525880222	639346
-18373.687776283899	403
182265.48088064964	-140250
868404.18386761949	-438311
53426.603148932772	-30950
393778.38991462276	-17283
-835457.25051181053	433207
-770933.45902109868	285770
-612297.06938628072	345127
-366165.71211778361	171101
-300381.6836429197	13183
-799719.9510247577	508665
-137436.2461493286	80717
-730173.75751506386	16024
547521.11417494458	-48060
-733375.99925820844	346464
644212.01741707069	-931262
704310.09159725043	-595262
34301.918732335012	-16643
536975.92955442541	-192139
-796767.10398366943	356783
365148.9021106509	-2004
-146398.50445361092	111747
423888.23779360595	-211550
368856.15999704349	-16189
-989911.36342823762	43446
-724156.63478413189	419568
-736553.62560487958	376662
-37817.419258285081	29133
-323909.74345165136	211382
-841292.82508850365	408841
-732959.08616719802	600368
-809035.4306756747	2285647
-370603.31123635801	191931
544065.27903227729	-253363
312995.0090066056	-27474
97126.938718438134	-2131
-884926.17944687209	615772
-727640.64486186858	410909
192032.85856229035	-274603
596684.58309123351	-52376
709689.99148929864	-539399
412490.18068105745	-205218
10935.06737364125	-4095
-493591.01816684694	382575
-115623.54459189062	93306
-370260.4178565474	16251
-531964.65185810626	46696
122768.37280831864	-10777
-954029.36233820685	2692947
263804.6552236033	-147286
-585868.17404211883	317712
-962890.44221434474	42261
-688339.9736557767	60425
-931832.2960735797	40897
950684.42712763895	-337609
-294185.61995943339	151783
537380.23439343309	-23586
633510.78170738905	-229917
-507022.67971824866	348960
-764659.37337961339	379784
-194964.08064613113	2191259
-471228.85600055044	248811
685784.35930029454	-996607
-629496.69653002406	1776550
-681626.83228295855	29916
90720.6426991638	-38453
995239.55170429777	-87362
261710.64018593149	-197229
437299.11247728317	-240842
810592.46388635749	-71154
-5269.3698013169806	2513
48357.955427891895	-24278
-365288.59721409681	1034164
80426.166359190305	-3529
-178211.49932417701	1955
-494957.50031116215	417737
-819152.99918790639	1124
-100104.313405868	51961
-314646.8404352669	168769
598386.35614315351	-286401
-95293.052173635486	40991
736231.32095669711	-349788
816937.19932713639	-413926
206846.07757918362	-91898
-672179.69567634235	29500
-357780.1495219809	511056
533845.38446114305	-204886
854661.79818313417	-433182
-627553.456958808	13771
296245.5103147006	-243935
-749145.24154677615	545173
-178940.53718461576	7853
-164898.34630817402	100759
-701666.88155361696	3849
-8645.8605263757254	12629
-475818.86039298907	212289
-414173.52843079134	9088
-203992.41503199394	108246
258354.41984369134	-164901
656999.98270076443	-57672
20292.203081408334	-11348
-91274.341310310425	2003
989797.63722204964	-577848
-277305.62614172505	226563
698475.42234647088	-376670
556479.22491157905	-255552
820227.89324519166	-361082
-618968.06179763307	506448
-901506.16379484301	576123
-824215.64073774591	4638306
-423915.47062435863	4651
-14090.938883875026	6336
-39622.041498349688	30038
564674.67184119497	-12392
784770.30956264329	-344794
804907.10251269036	-641139
520894.48585809796	-440980
359200.1001866032	-521009
477020.21900652646	-169210
872936.30427471153	-317800
-899165.64271346875	515749
124825.82215269211	-59903
806954.21505060885	-2213
-423608.20253125951	262304
-814777.18392751354	436327
-4703.9739967755786	2915
452141.65466893697	-205767
923218.34639297775	-20260
763121.73413480306	-395653
-368748.01034671621	313712
-290432.32722386759	3188
-647045.44552114687	1843489
149791.85429967701	-92498
741154.2826457005	-286565
794049.12777901185	-451691
802307.71465920086	-17607
43506.114244057593	-1910
815945.73559726612	-71623
-567008.70562701602	12443
-244091.6203808905	147509
144513.68886567862	-122469
379521.45589359821	-16657
732409.49367300584	-364481
9174.9539112351285	-202
-209367.17854792863	97728
43423.269642610227	-62915
-923413.96520082944	509011
730662.65379375685	-638537
108532.47878691975	-309490
853189.96054240584	-459309
85907.522428546828	-49199
-202534.91023117042	171602
-417368.79078046849	36635
-20126.035895374316	11857
5748.3584321020853	-3815
633836.61403798591	-13910
486986.75027739169	-253908
-253082.61196157133	131542
-683902.12685051735	353822
-285072.53010443843	25024
396519.28365153767	-4458027
-393068.81210156466	220776
154728.56179699025	-85003
-300516.7943130894	6596
809410.77626900433	-35525
165842.64621851896	-74110
-791829.15856907715	1139251
24731.933507510461	-2170
-423281.43864655588	297590
806424.55517429253	-615940
740388.24226719385	-578247
732728.96522068186	-605167
-546380.76085613749	47960
-553228.76536766207	278451
-764261.30665387085	1127745
876447.8050322542	-78781027
-79950.55779657379	115453
105363.29358572983	-51483
-179027.16630844097	144335
-661960.95541567379	294097
-642480.33263539814	292198
525701.90772679192	-421292
467189.42585887091	-2628967
356492.55758333398	-279945
-444960.2602222389	312046
626374.90606653865	-403037
-396821.71803009516	166269
522802.97272689524	-236333
838750.22361500841	-9202
826514.63154446753	-493185
131272.91095581016	-2882
706746.89209615928	-15510
-813658.57142391137	35710
-873899.64377166971	683940
-383043.31411414803	8405
637697.87222821091	-13994
968021.0906841791	-573657
540166.86111465597	-23708
713833.62118930521	-358736
479118.50375536515	-216397
-940423.46854438377	712591
-435698.65885062388	224123
-535402.71889087546	1510783
719552.33267664327	-63163
-943321.47969581792	41403
-622163.57924605184	308781
249029.39986650986	-5466
239273.78255658361	-134884
-103306.50053668111	1133
-557314.9083584313	250501
829513.53866624774	-402080
-511873.46140037541	44932
243782.74196213746	-10698
232745.14682479962	-174555
-75047.183450374869	28195
226489.7241185091	-170003
817357.06133339135	-382885
647284.15956811712	-934605
877895.37914415658	-524063
-414698.15190202842	9101
-87096.543534128767	48017
122525.32884568578	-346044
47721.580770704539	-16855
597303.68663762463	-411167
727173.25018718326	-31916
458065.26465187169	-228299
-879628.25971367222	498430
354221.41913518048	-174191
974485.20017180895	-400169
-678229.15460009221	971849
298830.21654014511	-26232
883967.36472667521	-38799
339051.63571762451	-3721
398141.61938472983	-34948
-101911.98252912448	8946
151520.91337879715	-13300
-53418.265528024087	2344
972924.33120045031	-42702
-364154.64544192509	1028597
938718.39454538119	-755577
610216.79332330066	-1738757
919705.393598689	-557718
342975.46151742653	-7528
94743.013995448375	-47127
860893.37776252721	-711826
-783101.32158933044	617675
-35225.571086226926	15473
-724089.12968643662	293899
632117.56836346013	-256011
520773.07763053372	-306509
657495.9562496721	-14428
-658802.9420915629	7230
-53659.766766186112	2356
-401618.9940356717	197696
884349.40415299463	-401841
945204.19160582405	-434210
933883.05877563998	-525572
225154.7292232785	-635983
138836.39607573749	-3120055
-405680.81894902053	234227
736411.60261408321	-564356
-840546.63279038575	438514
-87916.098332328605	3859
5012.0952279313351	-440
-890583.27277852909	39085
74407.054934144238	-51
198079.1638677959	-8694
-629009.62673853175	3544150
729725.50102014618	-332311
726604.98396217579	-31890
506470.77880418359	-401515
108641.10264943627	-2383
536718.75890986808	-428634
-282787.64398975519	220812
-346306.42583988071	230189
675284.92882387026	-564804
-877250.60440844938	38502
91291.207370736374	-71804
-729897.46644333785	64068
579034.76635903097	-3177
-377911.52454286726	1068441
-853568.05575072404	378328
-930954.066795566	750602
964587.03642653837	-84670
486793.69580521813	-333271
412846.33846639871	-609668
363001.19409406895	-303660
-566381.68967342004	448096
-144716.72794277279	92778
575275.10798954265	-393716
-537637.7975332737	23596
899082.02206022642	-472688
85298.333778219821	-44461
619944.89438617649	-54417
86676.532029630544	-1947914
734920.12904433766	-573053
852421.48203838244	-428315
528932.64588036912	-2901
-601225.61012696486	870628
720238.84853607428	-628910
184711.70083297661	-8108
-121167.44157499037	66671
654572.62718698522	-954563
447432.84699966002	-224641
-536718.46584290825	296401
-981167.25546976377	638570
-726732.00819738454	4094601
510755.33281944983	-11208
-91712.004909897165	42249
-286032.80708428257	421953
-670320.11204916646	7355
703729.5327438513	-1034135
-669760.60754029907	29396
-896431.21569929004	672931
-273818.14000019443	772485
-385418.13292033342	33832
-43107.18109206557	1891
-541393.5461028174	406547
-194134.70667505672	4363047
121321.34440780939	-70534
-71252.744113954657	3127
-805209.43775679206	661576
58068.854597185695	-46011
-439418.42766182648	273745
-163753.87866303849	3595
961321.37587569933	-742947
723436.08441997832	-624800
348027.37834568863	-15275
-102286.91182490613	149768
-217310.7417189074	98503
275403.79455186013	-192795
534788.50714503624	-11736
-109314.45099720971	91028
-156237.94044528581	117146
899434.26287038415	-446848
-34302.332984199049	21206
105237.49196924648	-88739
-969803.23634887754	1386297
-133965.87754097843	97704
-870336.80467760179	448187
865327.09844921913	-410429
-131793.7469162218	47037
756035.4798176483	-33182
642438.65881755413	-28196
667829.79314454272	-321988
-722356.48569500376	407718
822399.04059676069	-298103
175530.20115619744	-7889041
805826.98249225144	-427569
-590364.57086668292	480329
984375.66281079	-5399
-466557.23774358013	274156
-464178.67645451816	344520
252919.50041514612	-151639
154417.86189683838	-61098
104135.68980048638	-9140
473567.2660043193	-409288
-391491.85678474471	158996
-811424.42661759129	71225
883351.31288338697	-38770
-323925.28273118904	28433
-200361.04484532325	155120
973426.84863841592	-85448
211558.34560247787	-168943
994461.41609046329	-771801
484515.07556198025	-706482
-3473.1319090547386	77
68450.232749966977	-6009
-418402.63720538019	220529
-65796.362359069608	35269
703952.42610868963	-3965524
-244239.8158938066	352346
-989318.72967431869	1454376
-592877.56299634604	334074
615215.12749161292	-892573
-944337.78976495855	1365763
-548531.42292457575	1550484
-210236.39830532693	133843
-169529.67923073005	479666
-795850.74408681516	363600
622515.72017030069	-475773
-196231.18517033634	127778
706622.16836224264	-345303
-848609.22103364975	414776
-806411.22111790138	583055
-975765.24508300179	408835
123933.74404869739	-89580
75060.89710379715	-44575
-855736.73458668252	18779
333871.85715114634	-152503
772657.08492581453	-67824
-949231.76233464584	828524
-755164.76722409402	66289
-350978.91414756631	509800
-158146.21334282198	434
900237.29040490894	-39511
-458165.32769053883	20108
83412.094157401923	-65554
-423774.84811711917	178128
-463323.63003407884	2542
-679602.7102689672	256937
-332644.86424423248	146594
340906.06204346562	-212958
-421053.95277721371	215888
224599.36696701587	-119905
244647.71943039086	-139128
302351.97176012018	-26541
221382.1120314241	-177609
-864052.20354422776	410487
-377507.24191879784	172513
-276426.46128184622	115420
442171.08900910616	-19407
226736.153720684	-108745
513865.05076799606	-333256
760386.05535893771	-66746
-427224.76456277847	359971
-388547.45624580869	1067
525114.37980102317	-406420
-17453.596878768683	14433
437527.93139179505	-9603
-983121.66953358066	804752
204402.22104975491	-141509
977591.60698660836	-1448142
-133582.49510007937	75643
-703812.46996628575	15444
91340.98562400839	-34513
-988359.68760144338	750467
-714830.72022051713	415564
59095.256868300086	-5187
41337.771722805395	-24627
849575.75035007333	-413559
-99735.341751469139	36090
-145756.62164698399	89157
-586613.10009807826	207106
-470560.5358579593	694505
-956064.44843750552	610954
-466909.51788409718	352118
865548.09497235436	-9497
674122.1038307834	-270335
-375778.50745510787	2115123
-779124.135283957	588250
-9929.2973836342389	871
-750925.44812930748	8440258
470892.64230251772	-273699
74274.312012004855	-51447
-872348.87903376948	356268
-873656.5778833275	19171
384878.35646634316	-33785
453294.81633299286	-270043
-182623.41712474162	83758
649180.08579933643	-28492
-470947.92677915166	41340
-890350.09481264267	579220
-307047.34298224933	168424
126565.76992812286	-107248
754081.64288263849	-355956
32736.62586889814	-2873
579957.80989612045	-306465
-980607.67210514727	789762
-410019.01352141681	322046
563080.86529263866	-310838
-982483.29773106414	859974
745547.8857282527	-284352
-329988.91212100035	129638
200660.31324089863	-92218
181576.9806736336	-64545
-651300.19667063421	308050
32110.966024151865	-20963
-894770.77604967006	78543
-757878.28339645872	335326
42237.771673222735	-21408
-420763.37427134893	362812
-259644.29594613868	211408
356785.57435038872	-31318
210044.886892087	-107439
853414.67185557156	-560631
-335601.33265753678	200567
-537449.96133728581	274666
273326.43192846386	-1499
608789.25326931605	-303156
-380051.20456667332	550434
323827.14327827486	-28426
-499004.71216256812	419646
426998.30541677051	-249939
-918998.26765567064	586425
838019.50380356959	-660512
665323.38150649157	-7482536
198213.89969702775	-8699
-423549.43577433022	1198518
165427.11844038949	-125351
-498233.96512361162	271344
-440378.79669751757	654487
-110226.83744217677	52394
576111.25342692237	-440741
-845267.63149308949	1209677
-362913.66127567313	4079149
975266.74063918821	-1397737
743329.76177160721	-421874
-683148.40869497135	539228
82486.539333059161	-35899
-160551.91079131048	60330
521092.82580426487	-23420261
337762.17266884958	-962943
-89549.442793143578	1964
274306.19954870903	-24079
700708.18894359842	-554372
94719.46314923896	-81616
-57763.064287373541	2536
282500.63234863256	-102989
-852407.77980665071	414290
703248.69490446453	-3956402
-788085.83520421968	8646
-254407.9600110446	11167
-845222.53597972752	473041
125571.99282444276	-65366
460296.95494334219	-680061
-842229.9535100396	685252
-530208.44725168671	46540
700696.50624889962	-419017
409744.95698465162	-341043
456119.78280844778	-20019
-248925.06070861631	135485
370782.53631168592	-132746
-464668.12833525095	20393
-788339.93678776361	69200
-909483.83048413845	484791
467602.64891312929	-20522
593424.19272903109	-338277
-742325.74098361586	65161
275638.31926474645	-24195
-14534.339897364745	638
348266.33294263651	-30571
717325.05402437318	-566359
-361232.07424859446	134935
198299.99378347441	-88141
-606975.73579176341	53281
158966.02680166217	-6976
205259.02254960893	-579819
-162588.92242769207	121057
183031.73084234414	-94184
-576485.01485886611	468909
-36020.10109875464	1581
575978.23187587969	-25279
-895687.67704365193	600814
-694394.25162041991	30476
216898.7408704457	-1220706
-884114.08543346217	318239
-565692.88585651154	280955
-616777.04049596796	383949
251232.52700153875	-136606
121587.92169962851	-60878
-764057.27012057137	4305084
-211644.00622192692	18578
-189697.48931668373	16652
181792.64757471826	-15957
-325161.7887963971	184650
266882.1400212209	-160866
496425.26583879266	-731912
-803777.80012752046	70556
-323487.13907328062	145143
-19311.76991508732	15984
792899.35487162985	-391343
-541423.3243897527	47526
-70214.888620283571	53788
300281.5079786898	-13179
-576677.41252953676	470262
825274.42772838543	-9280232
-297576.6227517135	26120
-899532.92835842539	543447
-760602.50900580559	380144
506060.12852594053	-734948
-112432.64993050028	4935
-446946.19049132214	39232
615802.6395129395	-905693
984730.20377211063	-471030
251103.95670189444	-208297
-814272.89683185366	650559
-938007.42335417133	2669106
271209.78058864264	-185342
486103.4129613504	-10667
172795.3254754777	-7583
-6639.282685672043	5607
-431308.68128697196	214795
611700.17284767632	-348080
208509.98342553971	-117783
951418.10770825017	-536157
-234666.63489165463	109807
487512.37956731906	-2741509
222978.07368604228	-183569
-932336.81507049676	2635734
395630.52045123983	-311020
-826873.28868482378	1200174
-637229.54772640055	13983
-774338.59853354271	423736
226896.97598655001	-9959
-794528.47950174834	318673
621190.81392829865	-302681
397762.05280324549	-34916
-105383.66669348342	77100
-140959.47886671577	77148
-139440.10957588503	64983
-182303.57317910838	516541
649444.08661928435	-14252
-55719.569850516404	42426
408523.82546846935	-195348
-919869.56223652035	40373
-669289.24422093795	58750
-614488.03232354985	53939
-511623.56296033907	235488
-672538.55815377389	446606
-677061.81829193002	14858
-885034.28644308401	408910
731765.20015705738	-565350
-865988.87265362707	427391
-477810.00705759425	412246
-270492.15166701481	175762
803510.27825251431	-311903
8643.1379676583656	-4559
852413.0815420876	-9352
-674623.47482287476	418662
-35132.817735193836	28772
-934908.7489323793	485685
-341235.88891206158	229588
989059.14702785225	-522922
61776.586024333112	-47774
-137586.03884618971	3092158
-150546.45064408911	6608
328843.76243744919	-195084
-509892.55986043491	231002
207600.28204521985	-124165
-544093.45987387549	358248
-604952.68541415373	53101
484312.40553208179	-21257
712371.1823191148	-400689
356614.02067064674	-224614
-402337.60870924161	1146777
-556745.33142580022	24435
617059.14191064367	-1744211
113356.86017112722	-9950
-750840.67221026239	8442850
922638.87594992912	-1371731
559848.21299654071	-332761
-911047.03727704845	389921
353311.17388748587	-15507
-648453.13478218787	927974
591357.83501316502	-847483
-501980.41275776684	333173
66870.22279125276	-2936
390095.6021525159	-177578
319057.47705451673	-140754
-183010.8892560378	88500
68190.82668993804	-34376
-420526.49022766855	158350
-637737.44101969979	535022
-708631.74432356749	7774
867963.81427627383	-19047
722995.17571358569	-7933
-13900.443999120936	12025
-683495.99822451791	14998
-608991.45963226864	27371129
-99677.813247606944	4374
475504.27233723068	-220777
968771.52404858475	-42519
380673.76397497352	-228083
321615.89744488307	-3530
-894423.25097573688	579981
-383548.89155655744	33668
398848.78657568467	-4376
859017.54338346014	-517566
-111245.01370341245	9764
-627466.76860529988	515292
-635607.07117639098	3578152
-815469.1721543239	633917
907476.54461350047	-615491
689903.21471285319	-3883021
169085.69661445229	-146100
-719148.54056919459	547733
988567.17266590463	-484587
186964.46314884385	-94293
608490.11061181326	-53411
-931027.82326095423	453560
-352814.63214875042	30970
-112165.5646497225	9846
881347.90153561719	-618032
807145.4990515965	-70852
-102762.22313769223	64682
526821.68840506603	-23121
-724792.86244541756	283761
-387876.80948959489	1095267
-787612.65599074471	618073
-518831.23285068519	412198
-107748.19424281822	63024
-973936.9894932867	600200
11643.210990832875	-5136
-749940.08586735779	589891
721607.83331796166	-552274
-665799.81969259994	477063
4455.3741915311921	-2283
-585172.64440385473	381782
968886.59439141536	-480244
655906.16262803052	-57576
-598348.41490596172	346412
-872244.92306036002	433389
-105919.63457880626	41577
-140457.59611461882	200649
41904.673604625794	-27830
-512059.24808319821	11236
-897268.60238518391	19690
-185024.54221510579	159161
727031.23421642708	-452218
734507.92927697254	-621601
384067.46185790189	-8429
817432.26963492227	-502558
290742.72524205025	-129327
274326.11177658162	-124742
-545767.52012119058	289113
-874246.30911281146	588599
-887039.87549361365	38932
532742.78575882339	-260522
-6612.9647231264462	18719
-886491.79971064825	693816
732996.3606789005	-4123591
969448.18917462963	-1406555
115452.71276702351	-43294
-49897.634031957015	37983
849459.01794573769	-462735
-708876.9854821607	31112
-246681.59703325699	127201
622049.31678439549	-27301
-659185.09061617055	551342
303690.44784225861	-201695
826607.70296558936	-72559
650931.45330416411	-489802
682952.90655627579	-505276
-53391.681669121674	41461
575959.42777586926	-50555
-288368.34928535129	793
661565.46989506099	-314201
144683.5458171638	-78699
465503.48498615704	-229436
619502.12871421245	-514412
-220603.79390110017	120191
-451511.01633314294	39632
-980819.57354650914	43048
576775.73727443593	-50631
66913.729012229465	-34436
155042.72416863652	-83976
-690089.67615385808	364135
-166910.74055020549	124583
989648.41560446541	-815192
-330796.82776443299	256510
-160185.90453041959	107726
-125436.36909621791	63800
-938085.33902315085	432687
278397.74709540332	-189325
-885966.91149384726	2506289
-157619.35110509896	85451
-191474.98095833248	16807
-573856.0972606272	845056
561407.93208168808	-298192
187700.78133247868	-1056620
-116614.17393817408	5118
521843.0930717364	-261683
148717.68204259328	-81465
186159.3803103856	-105369
-865370.07062911871	384347
-296026.06083525164	835405
236197.37363352321	-337263
475823.58927378053	-209176
597784.7467894766	-328660
-174469.81942662143	3828
652121.21124747721	-370802
-394752.8719619633	146184
58780.462030037837	-5160
288351.67485298042	-147255
34310.671722540763	-1506
248510.05613696598	-138200
-181204.03924474816	515970
110992.64769233463	-161003
125285.49893626572	-10996
105879.73951358131	-4647
-847485.42131397233	4767825
-765640.54778371379	1096490
388391.24874686036	-236885
-313176.01400139928	883666
-535595.62400339439	47014
-302006.17103067896	13255
180264.99604025891	-150445
-422828.18432941783	37115
-665368.01035258756	384819
-140766.14874929993	51626
-658424.05422230077	527436
286639.15822299744	-427634
-121902.94619759923	92344
127885.54933079644	-81918
-305216.16794459271	193645
263297.98104581359	-225326
-956381.03154596989	20988
-763989.63787033677	33532
207840.47288952133	-130604
-581813.78819409525	435997
-564811.48529975675	422504
788770.43613020971	-34618
-580579.00221741654	1651981
854498.96694815392	-18752
-768534.25767564552	1108808
-877004.35306269594	395319
-178523.27534480262	75161
733413.59556632768	-396840
807266.6101443111	-1171199
702956.3311962646	-1012272
95064.434672824209	-136949
349348.85200983071	-181905
-536088.25449582224	276671
-429306.3815349004	9422
-491806.43773224211	216668
343997.06727982603	-239824
-894940.12988509261	421256
-441164.41415414173	4958301
498709.75334818213	-339186
278533.85532748676	-208419
127067.37006154345	-68135
-696782.81529408682	600088
-188835.69350623019	74794
648117.87224301649	-421730
-102070.07576195792	77148
120481.35883779931	-10575
-682671.4843186409	513074
131677.76017507559	-91988
-944810.57594419864	41468
-547007.52042076411	423336
-308748.79202014324	171262
506765.06142891519	-339812
-70242.951593547768	198621
320791.94506093243	-221816
-521064.80086253688	776920
-841357.70164150628	18463
-999144.69920943514	514418
554546.66298442509	-322432
-501509.73945732019	2752
430450.52392241545	-336006
-446261.26133327751	253128
389414.54276026553	-267
20762.091745199828	-12340
652307.5155336184	-960542
-776536.31842448376	393782
639334.50119323784	-3507
902289.54104059353	-545694
711025.96671881457	-62413
211700.20989692674	-84812
260513.39213300272	-1465541
631143.71123684361	-278811
296637.97823339654	-158348
881015.17076193576	-404607
-555981.38068825682	309451
-946150.82355473691	434051
775925.61515401478	-427543
-574598.97493694897	12610
478655.16946006712	-315829
686432.46178094426	-450319
-477885.36832207063	240310
236262.67917521714	-84811
-175388.96801948911	250760
307548.69456199784	-172989
970598.80966285663	-512833
567454.90954774991	-3113
-790115.68743800814	412188
-349732.10957528924	177989
-169402.36811932031	7435
-642293.06798678997	408433
-89211.509371383116	68524
149085.39349525896	-67299
19144.02263913595	-7596
852054.26462823502	-418418
20649.534435238205	-29701
628761.87523024355	-511953
448382.86883431702	-227949
704213.29712168965	-1018564
-996423.22537872847	505619
-191369.10048584655	121077
531010.89521128952	-2992299
205287.78514866496	-171872
574684.42891517445	-222498
247417.49856866989	-10859
-613161.2651026228	292480
679898.31105695455	-304475
-983319.46282229212	528220
984341.33130862599	-43203
-596529.87688947679	278420
533623.7500534018	-239369
374882.32141471724	-132408
-33116.178203716372	18348
-972589.82124221651	1393260
96259.090132539524	-56935
682859.11153298337	-356507
-994837.4632681394	87326
-719024.20315404877	7889
-45234.784551123063	27902
66005.994659933625	-32238
-739057.71530566516	64874
807307.14366810431	-362904
-249528.0449166951	168431
-230175.70062782001	124086
-140187.76026866664	62003
-428791.11860253103	18820
-402585.92183418054	300844
555821.61413705803	-6098
-230643.6069387795	197990
-764604.98018860095	487777
614218.74627389666	-477626
770505.47190913069	-4228
132124.13622601016	-11598
-170168.39697636233	75279
907141.49358488515	-712581
-710927.93617021118	62403
348682.32724088209	-989325
-891075.627832136	441838
920366.88741238276	-749159
-166032.43221520493	106808
-947956.90690857521	1372145
173615.11506580608	-15240
351267.65106312785	-998010
-786244.93064329773	17254
-687331.47790229414	60334
986239.52638678579	-550898
-632595.78041883884	3471
546268.55044603744	-333635
808226.26518835314	-70943
586417.70748205844	-25737
-728062.24698410847	63907
883451.53518981312	-414484
971868.97880974028	-2666
719774.3625809605	-351784
-128875.42203360147	79526
-327585.00849680614	14379
958918.37861669727	-514318
572624.84138374496	-251721
-424533.16422813578	331782
430810.07287285075	-338183
-764470.00009145145	363913
-184977.37469014985	153020
173794.59569290813	-3813
-897537.42656576412	2553818
-262608.67077443737	384094
-302611.38127682306	158268
564370.051296819	-24770
-370050.83843309473	169045
-426783.93966065551	18732
428474.89446603728	-235378
-96534.548280346251	74783
-632491.69063643378	298475
946919.99160690838	-10642215
-827430.14184646925	432646
726513.06055643584	-338477
410522.18431702035	-164520
20429.529354695664	-15264
-435022.72283927345	1235496
-413164.01554856449	212764
176244.98592886483	-3866
-643679.8684887432	456923
-666443.60501287028	58500
-545526.24329761346	47885
456929.21105199022	-344981
313229.07790793298	-237608
-527969.54465252603	783470
-13706.010375386657	9131
79078.359032615175	-3471
-220328.08547297111	19341
455600.80767897191	-303250
-144971.85178747264	410020
-531771.9653828732	219362
91667.80069154012	-58104
-930318.19738517341	20414
700645.16237281577	-307138
2731.0969573284274	-1956
119560.39133308805	-43215
977655.47576082603	-85819
-700206.95336415211	383312
-398276.03492279438	213023
-680011.20860047895	318861
829716.65324004507	-4669571
913293.18420439726	-639400
-760503.23774434393	389645
-839556.77054119413	496720
199150.07195224587	-8740
-438779.4390007024	205451
-109070.94569276631	53030
-299416.58258409664	110927
331392.14497116784	-29089
-793462.35732821596	601352
-541806.12725853082	372745
670410.73387295438	-344603
-99867.818890975846	75501
870434.0353151114	-579542
583225.90412126062	-25597
-424389.43525173579	187242
496705.60680744401	-264142
-678262.4303660345	341946
181868.84582144237	-151879
431299.93806640577	-1225581
497652.17490145954	-43684
-951602.97658826166	492098
645408.85982521833	-1820606
349192.08333678584	-166287
150209.02061636088	-846057
310924.24858752766	-118208
-118172.24091788058	10373
-955747.75907119736	1363295
-48461.237030715587	26720
